"","id","photoURL","lat","long","rubbishRunID","userName","rubbishType","reportedTimeStamp","city","totalNumberOfItemsTagged","datetime","date","X","Y","OBJECTID","Mile","Section_Name","FolderPath","Region","geometry","dist_m"
"440","4O2AYy7HDDuSqhMiUShC","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F4O2AYy7HDDuSqhMiUShC.jpg?alt=media&token=8fc1b35a-e560-45cd-bd43-665d76ecfea5","32.6850317927919","-116.516729790901","PsLWfltbkw461G4Nzqn9","notracetrails","hard plastic",1680120726.8154,"Campo","1",2023-03-29 20:12:06,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516729790901, 32.6850317927919),257.789085523108
"441","8ObGBsC4BlUr2X13I1G8","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F8ObGBsC4BlUr2X13I1G8.jpg?alt=media&token=b447644c-818d-4f35-85bd-b3a8df838a7e","32.6850170624222","-116.516722110892","PsLWfltbkw461G4Nzqn9","notracetrails","soft plastic",1680120698.65178,"Campo","1",2023-03-29 20:11:38,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516722110892, 32.6850170624222),256.143699676463
"442","sM16OfGycJNRmKdC2mpS","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FsM16OfGycJNRmKdC2mpS.jpg?alt=media&token=c7ed40f3-4e96-4eaf-8064-1745d4d3a6b4","32.6849332006491","-116.516738559654","PsLWfltbkw461G4Nzqn9","notracetrails","soft plastic",1680120672.82142,"Campo","1",2023-03-29 20:11:12,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516738559654, 32.6849332006491),246.838437241114
"443","2oHRR7J5Ek0FEfIujS2Z","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F2oHRR7J5Ek0FEfIujS2Z.jpg?alt=media&token=b24683e1-76a6-41bc-9fef-f3e646e339b3","32.684925611288","-116.516760096014","PsLWfltbkw461G4Nzqn9","notracetrails","uncategorized",1680120663.40507,"Campo","1",2023-03-29 20:11:03,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516760096014, 32.684925611288),246.034628882866
"444","dRysLacEWNNbYhUOwNub","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FdRysLacEWNNbYhUOwNub.jpg?alt=media&token=1affc83e-5f36-404e-82d2-f954fe040f8e","32.6849816032769","-116.51674369309","PsLWfltbkw461G4Nzqn9","notracetrails","hard plastic",1680120653.68106,"Campo","1",2023-03-29 20:10:53,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.51674369309, 32.6849816032769),252.227758622899
"445","Z27jvEC5k3jxT7WR78Ol","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FZ27jvEC5k3jxT7WR78Ol.jpg?alt=media&token=1ef11052-2cd4-4665-b2ec-38b067e82662","32.6849268795831","-116.516684054351","PsLWfltbkw461G4Nzqn9","notracetrails","hard plastic",1680120636.18142,"Campo","1",2023-03-29 20:10:36,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516684054351, 32.6849268795831),246.108244352114
"446","7uk9rNvgwuadJh0xTyrz","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F7uk9rNvgwuadJh0xTyrz.jpg?alt=media&token=40799136-e7ef-4b46-ad86-0c116936e832","32.6848777678794","-116.516671716785","PsLWfltbkw461G4Nzqn9","notracetrails","hard plastic",1680120620.84839,"Campo","1",2023-03-29 20:10:20,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516671716785, 32.6848777678794),240.655995733088
"447","Wbwj66lfk3nOJfoOkvz3","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FWbwj66lfk3nOJfoOkvz3.jpg?alt=media&token=32520f74-5ad6-4f21-80ef-01387b39fa7f","32.6848623571495","-116.516693091637","PsLWfltbkw461G4Nzqn9","notracetrails","soft plastic",1680120600.12881,"Campo","1",2023-03-29 20:10:00,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516693091637, 32.6848623571495),238.930907394213
"448","9ToJfOzAXcYmT1UFdUSs","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F9ToJfOzAXcYmT1UFdUSs.jpg?alt=media&token=eeb9a8a2-41be-45ca-826e-5d6363631eaf","32.6846095279147","-116.516749052595","PsLWfltbkw461G4Nzqn9","notracetrails","metal",1680120526.59009,"Campo","1",2023-03-29 20:08:46,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516749052595, 32.6846095279147),210.873125313497
"449","0IF4cw8mALadK3IWKdfC","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F0IF4cw8mALadK3IWKdfC.jpg?alt=media&token=e0a77df4-b85e-4333-ab10-62d23876b032","32.6844175817266","-116.51677614441","PsLWfltbkw461G4Nzqn9","notracetrails","hard plastic",1680120484.63371,"Campo","1",2023-03-29 20:08:04,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.51677614441, 32.6844175817266),189.617832830812
"450","k7QDtoScfJVQBnRWHlPD","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fk7QDtoScfJVQBnRWHlPD.jpg?alt=media&token=4f8e13fa-dff1-4363-b348-e18401f8a8b3","32.6843653415112","-116.516744783577","PsLWfltbkw461G4Nzqn9","notracetrails","soft plastic",1680120439.30036,"Campo","1",2023-03-29 20:07:19,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516744783577, 32.6843653415112),183.718930986242
"451","7oN7HvMqrFohgvLfOvS1","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F7oN7HvMqrFohgvLfOvS1.jpg?alt=media&token=70c9868e-2867-40e6-88dd-ee6550e1efca","32.684261122739","-116.516757528485","PsLWfltbkw461G4Nzqn9","notracetrails","metal",1680120415.84138,"Campo","1",2023-03-29 20:06:55,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516757528485, 32.684261122739),172.168954668082
"452","S6g1Ku88gKwDTe9kp6Yo","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FS6g1Ku88gKwDTe9kp6Yo.jpg?alt=media&token=4712b520-73e2-44f8-97cf-7fc37662e5f0","32.6842757457409","-116.516738955712","PsLWfltbkw461G4Nzqn9","notracetrails","metal",1680120409.02541,"Campo","1",2023-03-29 20:06:49,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516738955712, 32.6842757457409),173.746288381027
"453","fPQqnDXxTS1amGDzxDF8","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FfPQqnDXxTS1amGDzxDF8.jpg?alt=media&token=9fef5520-5e05-466d-8f5e-d02eb7eb95c7","32.6842420433334","-116.516757242692","PsLWfltbkw461G4Nzqn9","notracetrails","tobacco",1680120392.43482,"Campo","1",2023-03-29 20:06:32,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516757242692, 32.6842420433334),170.047688147598
"454","TO0eit9rYa60acHyPZEW","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FTO0eit9rYa60acHyPZEW.jpg?alt=media&token=213a66ad-db5f-401f-811b-de8cd99a8cf1","32.6842491754707","-116.516755647242","PsLWfltbkw461G4Nzqn9","notracetrails","glass",1680120385.85872,"Campo","1",2023-03-29 20:06:25,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516755647242, 32.6842491754707),170.835467324945
"455","AI7Xm7Eztmv9DTlRSCbM","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FAI7Xm7Eztmv9DTlRSCbM.jpg?alt=media&token=a43e51e2-da5d-47b5-9026-3d0e6babbc27","32.6841929786692","-116.516751453372","PsLWfltbkw461G4Nzqn9","notracetrails","glass",1680120368.25955,"Campo","1",2023-03-29 20:06:08,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516751453372, 32.6841929786692),164.577404551337
"456","HUVClA4LzE2QWXNoYW2W","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FHUVClA4LzE2QWXNoYW2W.jpg?alt=media&token=28f4b955-c0bd-444f-b9eb-90a693a0aedc","32.6842107219691","-116.51672869766","PsLWfltbkw461G4Nzqn9","notracetrails","glass",1680120357.68131,"Campo","1",2023-03-29 20:05:57,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.51672869766, 32.6842107219691),166.498097531093
"457","PPhv1GlI6zc90cYQcyAm","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FPPhv1GlI6zc90cYQcyAm.jpg?alt=media&token=b2ddb4c9-7a2a-4bab-8755-d101849c5310","32.6842040218265","-116.516711189554","PsLWfltbkw461G4Nzqn9","notracetrails","wood",1680120347.18267,"Campo","1",2023-03-29 20:05:47,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516711189554, 32.6842040218265),165.732127297247
"458","hU1qKaQyfCJpsxl634pu","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FhU1qKaQyfCJpsxl634pu.jpg?alt=media&token=5f4f3933-857d-484f-8faa-ab5395f5e780","32.6840467550706","-116.516682393524","PsLWfltbkw461G4Nzqn9","notracetrails","cloth",1680120326.30168,"Campo","1",2023-03-29 20:05:26,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516682393524, 32.6840467550706),148.246102357225
"459","U26pPoetDsJMwejynyai","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FU26pPoetDsJMwejynyai.jpg?alt=media&token=00686b4b-fe4b-4281-9fc6-588bc2046b87","32.6839253230342","-116.51674419745","PsLWfltbkw461G4Nzqn9","notracetrails","metal",1680120303.30165,"Campo","1",2023-03-29 20:05:03,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.51674419745, 32.6839253230342),134.808842777086
"460","S7l1zPRNPOsSmf5Ig8Oi","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FS7l1zPRNPOsSmf5Ig8Oi.jpg?alt=media&token=44e14da0-0984-423d-be07-1305dfba8e00","32.6838974235234","-116.516701599918","PsLWfltbkw461G4Nzqn9","notracetrails","uncategorized",1680120273.94698,"Campo","1",2023-03-29 20:04:33,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516701599918, 32.6838974235234),131.63536012236
"461","5uW33Jx60VUQ5qbcBX0T","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F5uW33Jx60VUQ5qbcBX0T.jpg?alt=media&token=e33ca998-956a-46f8-a75d-c179ebc5b265","32.6838248637491","-116.51670633682","PsLWfltbkw461G4Nzqn9","notracetrails","metal",1680120251.85378,"Campo","1",2023-03-29 20:04:11,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.51670633682, 32.6838248637491),123.569391507814
"462","xDmQhXHBWL7Js9mxVwyA","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FxDmQhXHBWL7Js9mxVwyA.jpg?alt=media&token=b57bcbbf-f68a-4067-8dc4-1c7701a07655","32.6835836064223","-116.516711612618","PsLWfltbkw461G4Nzqn9","notracetrails","plastic foam",1680120193.80315,"Campo","1",2023-03-29 20:03:13,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516711612618, 32.6835836064223),96.7492184004856
"463","ExqEa0HwhohmNa8qlMYJ","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FExqEa0HwhohmNa8qlMYJ.jpg?alt=media&token=632dbd13-ec94-4230-a8bd-47bdefdd611f","32.6835741125335","-116.516730443663","PsLWfltbkw461G4Nzqn9","notracetrails","metal",1680120174.25248,"Campo","1",2023-03-29 20:02:54,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516730443663, 32.6835741125335),95.7347504413418
"464","nEPdUfjZvUrqAbHqyaZv","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FnEPdUfjZvUrqAbHqyaZv.jpg?alt=media&token=13a9e0d8-1ac3-4628-9aba-ea94283b8075","32.6835728387629","-116.516716922684","PsLWfltbkw461G4Nzqn9","notracetrails","hard plastic",1680120164.38689,"Campo","1",2023-03-29 20:02:44,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516716922684, 32.6835728387629),95.5603443102944
"465","ol5h5aSSEEaGSBb3ucGD","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fol5h5aSSEEaGSBb3ucGD.jpg?alt=media&token=1b71d6f4-c6de-4de3-9fa2-ac697b5713c8","32.6835810819525","-116.516716166531","PsLWfltbkw461G4Nzqn9","notracetrails","sanitary waste",1680120146.48147,"Campo","1",2023-03-29 20:02:26,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516716166531, 32.6835810819525),96.4754472297175
"466","qvzKOiZTAFQ02bq3Dl0y","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FqvzKOiZTAFQ02bq3Dl0y.jpg?alt=media&token=ef2195b2-aba0-4afb-8765-6044d111aa3c","32.683304373515","-116.516663074427","PsLWfltbkw461G4Nzqn9","notracetrails","soft plastic",1680120093.6285,"Campo","1",2023-03-29 20:01:33,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516663074427, 32.683304373515),65.7679429406111
"467","xE2rLZc2yYJWZKmdaffT","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FxE2rLZc2yYJWZKmdaffT.jpg?alt=media&token=5bef1508-1899-42f0-adb0-6349b0133632","32.6832477056991","-116.516682011883","PsLWfltbkw461G4Nzqn9","notracetrails","hard plastic",1680120076.81268,"Campo","1",2023-03-29 20:01:16,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516682011883, 32.6832477056991),59.4062270338994
"468","uVQEJI7KLXpMsrnREPcV","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FuVQEJI7KLXpMsrnREPcV.jpg?alt=media&token=4a5fabe8-e78f-4e0d-8365-f79d7e55d0dd","32.6832816468535","-116.516751334309","PsLWfltbkw461G4Nzqn9","notracetrails","paper",1680120041.2796,"Campo","1",2023-03-29 20:00:41,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516751334309, 32.6832816468535),63.3663982925956
"469","sfZ0f0EU0L0qJmFpS2Fx","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FsfZ0f0EU0L0qJmFpS2Fx.jpg?alt=media&token=f8120657-49bf-49a1-aa39-b4c1dabf1630","32.6831351432893","-116.516744665085","PsLWfltbkw461G4Nzqn9","notracetrails","soft plastic",1680120005.65223,"Campo","1",2023-03-29 20:00:05,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516744665085, 32.6831351432893),47.0831148885179
"470","hJrb8wexwcV1egdEepiP","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FhJrb8wexwcV1egdEepiP.jpg?alt=media&token=52b1f43d-a66f-4e09-8702-a1a6bbb75d41","32.6831696303015","-116.516726195426","PsLWfltbkw461G4Nzqn9","notracetrails","soft plastic",1680119978.94478,"Campo","1",2023-03-29 19:59:38,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516726195426, 32.6831696303015),50.7803441078074
"471","FymVekWE101YlrGpIg3X","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FFymVekWE101YlrGpIg3X.jpg?alt=media&token=3eb6ce7c-ce91-468f-a1a4-2df2777c4849","32.6832118321213","-116.516738405259","PsLWfltbkw461G4Nzqn9","notracetrails","soft plastic",1680119968.50514,"Campo","1",2023-03-29 19:59:28,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516738405259, 32.6832118321213),55.5345120159227
"472","j5mFkOn8hMPUYDVxwdfK","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fj5mFkOn8hMPUYDVxwdfK.jpg?alt=media&token=9b3bbd47-bf9a-41a8-a79a-8cc193f610ce","32.6832081968713","-116.516713191343","PsLWfltbkw461G4Nzqn9","notracetrails","tobacco",1680119944.43976,"Campo","1",2023-03-29 19:59:04,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516713191343, 32.6832081968713),55.0165008752829
"473","Jsqbo41vVxtzvmaq0xQg","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FJsqbo41vVxtzvmaq0xQg.jpg?alt=media&token=d826af60-e599-42d3-9a69-1929ac51accc","32.683176974005","-116.516747434222","PsLWfltbkw461G4Nzqn9","notracetrails","soft plastic",1680119933.43771,"Campo","1",2023-03-29 19:58:53,2023-03-29,-116.516697177,32.682713606,4985,20,"CA Section A Mile Marker","Mile Marker/1 - Southern California/CA Section A","Southern California Mile Marker",c(-116.516747434222, 32.683176974005),51.7384967975978
